filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
zymo_test_6000.fast5	467a469e-68db-40b2-bc78-c30b7c11e248	af307028575a34db3268b4df36412691cb25b558	0	87	2	396.497250	1.500000	1200	FALSE	396.574750	1138	1.422500	677	7.408163	3.028685	59.454315	6.994625	59.454315	6.994625
zymo_test_6000.fast5	5050ee8a-931d-47b8-8413-7e6deadb5aa0	af307028575a34db3268b4df36412691cb25b558	0	171	3	107.886500	1.500000	1200	TRUE	108.046500	1072	1.340000	618	12.569347	3.145295	69.946251	8.918147	69.946251	8.918147
zymo_test_6000.fast5	50630e06-e1da-4ada-8ea0-1537bbc082cd	af307028575a34db3268b4df36412691cb25b558	0	490	2	359.796250	1.500000	1200	TRUE	360.143750	922	1.152500	341	15.725257	2.838296	75.017357	7.694088	75.017357	7.694088
zymo_test_6000.fast5	507d019b-e3d8-4c27-8c60-d2a5f6903f70	af307028575a34db3268b4df36412691cb25b558	0	248	2	33.685750	1.500000	1200	TRUE	33.747000	1151	1.438750	519	15.584753	3.005117	74.317894	9.442744	74.317894	9.442744
zymo_test_6000.fast5	6f3f1969-72c7-4304-b99f-86a5cbe37023	af307028575a34db3268b4df36412691cb25b558	0	351	4	422.509250	1.500000	1200	TRUE	422.776750	986	1.232500	177	17.485323	2.413196	67.672997	9.792476	67.672997	9.792476
zymo_test_6000.fast5	6f574faf-ad97-488d-af79-ec1ebdf9497a	af307028575a34db3268b4df36412691cb25b558	0	393	3	192.349000	1.500000	1200	TRUE	192.585250	1011	1.263750	461	13.640702	3.004933	79.389000	9.792476	79.389000	9.792476
zymo_test_6000.fast5	703d2d2a-eb5e-4092-9ffc-809f02619e29	af307028575a34db3268b4df36412691cb25b558	0	382	1	10.640500	1.500000	1200	TRUE	10.930500	968	1.210000	222	18.036930	2.507915	70.645714	7.868954	70.645714	7.868954
zymo_test_6000.fast5	70703b6d-203b-4897-af4e-0436ef7f61b7	af307028575a34db3268b4df36412691cb25b558	0	414	4	116.115250	1.500000	1200	TRUE	116.159000	1165	1.456250	599	19.274624	3.189666	75.017357	8.218685	75.017357	8.218685
zymo_test_6000.fast5	709b0364-e6be-4853-b401-4f5927b41cfd	af307028575a34db3268b4df36412691cb25b558	0	349	3	59.819500	1.500000	1200	TRUE	60.097000	978	1.222500	413	14.789732	2.937815	64.175690	9.442744	64.175690	9.442744
zymo_test_6000.fast5	7102e619-e841-4f4a-9360-7b36ebac0396	af307028575a34db3268b4df36412691cb25b558	0	225	2	32.990750	1.500000	1200	TRUE	33.128250	1090	1.362500	695	11.414079	3.241027	73.618431	7.868954	73.618431	7.868954
zymo_test_6000.fast5	72007724-361b-4c9c-8d81-b8a5367dded9	af307028575a34db3268b4df36412691cb25b558	0	384	4	291.569000	1.500000	1200	FALSE	291.744000	1060	1.325000	461	7.833995	2.777486	61.202972	7.519222	61.202972	7.519222
zymo_test_6000.fast5	72460ed4-7cf0-41f8-a57a-badb7cb144c3	af307028575a34db3268b4df36412691cb25b558	0	225	2	424.572000	1.500000	1200	TRUE	424.940750	905	1.131250	408	14.342382	2.995241	74.317894	9.267879	74.317894	9.267879
zymo_test_6000.fast5	79f8c2d5-5485-4307-897c-04e287d3710a	af307028575a34db3268b4df36412691cb25b558	0	188	1	364.520000	1.282750	1026	TRUE	364.580000	978	1.222750	435	14.844218	2.836810	66.448944	7.694088	66.448944	7.694088
zymo_test_6000.fast5	7a8b6dcb-fb98-444e-95aa-66c558df2bd9	af307028575a34db3268b4df36412691cb25b558	0	22	3	215.494000	1.500000	1200	TRUE	215.615250	1103	1.378750	601	10.977813	3.035832	59.629181	7.868954	59.629181	7.868954
zymo_test_6000.fast5	7baa1b30-050c-4f84-89ce-ce2c1fc1dd91	af307028575a34db3268b4df36412691cb25b558	0	234	2	32.816500	1.500000	1200	TRUE	32.944000	1098	1.372500	537	10.119202	2.965246	62.951630	9.442744	62.951630	9.442744
zymo_test_6000.fast5	7bf98258-7bb2-49a3-8e55-02e2e1d77eec	af307028575a34db3268b4df36412691cb25b558	0	443	3	366.824000	1.500000	1200	TRUE	367.545250	623	0.778750	259	15.605353	2.921273	74.842491	8.218685	74.842491	8.218685
zymo_test_6000.fast5	7c06b0c3-1af8-4966-aaf9-90ccdf3123ac	af307028575a34db3268b4df36412691cb25b558	0	497	3	246.878500	1.500000	1200	FALSE	246.924750	1163	1.453750	560	8.354431	2.776059	66.099213	8.393551	66.099213	8.393551
zymo_test_6000.fast5	7d5c4aa4-e295-49fc-9bce-b911a8c533d4	af307028575a34db3268b4df36412691cb25b558	0	469	1	177.294500	1.500000	1200	TRUE	178.019500	620	0.775000	297	11.157131	2.965247	58.579987	7.344357	58.579987	7.344357
zymo_test_6000.fast5	7d5f1101-f938-4547-a072-8fbd26d459e4	af307028575a34db3268b4df36412691cb25b558	0	178	3	327.259250	1.500000	1200	TRUE	327.926750	666	0.832500	338	14.889948	3.090730	63.651089	7.344357	63.651089	7.344357
zymo_test_6000.fast5	7e24b66c-d92e-4647-8c4c-006006c8c617	af307028575a34db3268b4df36412691cb25b558	0	137	1	194.706750	1.500000	1200	TRUE	194.974250	986	1.232500	463	16.489332	3.037696	69.596519	8.743281	69.596519	8.743281
zymo_test_6000.fast5	7e2da9a0-99cf-47bf-bdb5-c9e3e7bdfefc	af307028575a34db3268b4df36412691cb25b558	0	78	3	387.513500	1.500000	1200	FALSE	387.513500	1200	1.500000	291	4.608101	2.230569	64.175690	1.748656	64.175690	1.748656
