filename	read_id	run_id	batch_id	channel	mux	start_time	duration	num_events	passes_filtering	template_start	num_events_template	template_duration	sequence_length_template	mean_qscore_template	strand_score_template	median_template	mad_template	scaling_median_template	scaling_mad_template
zymo_test_6000.fast5	aa0f93f7-b8e4-4c9a-b14c-e42457c3aafe	af307028575a34db3268b4df36412691cb25b558	0	453	2	238.039500	1.500000	1200	TRUE	238.220750	1055	1.318750	474	14.241582	3.027727	66.274078	10.491938	66.274078	10.491938
zymo_test_6000.fast5	b2f37123-1f6e-498d-bb87-259a1a277c9f	af307028575a34db3268b4df36412691cb25b558	0	429	1	379.650500	1.500000	1200	TRUE	379.803000	1078	1.347500	465	15.282397	2.966921	62.951630	9.093013	62.951630	9.093013
zymo_test_6000.fast5	b3462881-6234-494a-91b6-fb138bc2612b	af307028575a34db3268b4df36412691cb25b558	0	338	4	90.982750	1.500000	1200	TRUE	90.982750	1200	1.500000	468	15.136836	2.875721	67.148407	8.568416	67.148407	8.568416
zymo_test_6000.fast5	8d46f770-6efe-45fc-9518-1e768cd17632	af307028575a34db3268b4df36412691cb25b558	0	205	4	178.091250	1.500000	1200	TRUE	178.246250	1076	1.345000	495	21.107052	3.168773	73.793297	8.218685	73.793297	8.218685
zymo_test_6000.fast5	8dae8867-21c0-40b2-b0f6-1854eb54a4c9	af307028575a34db3268b4df36412691cb25b558	0	499	1	6.872250	1.500000	1200	TRUE	6.933500	1151	1.438750	477	17.559948	2.970365	68.897057	9.442744	68.897057	9.442744
zymo_test_6000.fast5	8dc37d1d-522d-44e9-8b22-877432694758	af307028575a34db3268b4df36412691cb25b558	0	350	4	315.695500	1.500000	1200	TRUE	315.695500	1200	1.500000	387	10.022514	2.515393	64.000824	9.442744	64.000824	9.442744
zymo_test_6000.fast5	8dd78d3e-0823-4b07-ab8b-c5ee97533b50	af307028575a34db3268b4df36412691cb25b558	0	315	1	229.168250	1.500000	1200	TRUE	229.843250	660	0.825000	404	17.024378	3.418911	67.672997	8.743281	67.672997	8.743281
zymo_test_6000.fast5	8e060379-6840-4889-9024-7bdadf4e399b	af307028575a34db3268b4df36412691cb25b558	0	346	2	116.916000	1.500000	1200	TRUE	117.021000	1116	1.395000	556	16.307686	3.138175	78.514671	8.743281	78.514671	8.743281
zymo_test_6000.fast5	8e35664c-0d9f-4334-a5cf-932159ddb06f	af307028575a34db3268b4df36412691cb25b558	0	119	4	249.397500	0.873250	698	TRUE	249.563750	565	0.707000	223	15.837241	2.937341	66.798676	8.218685	66.798676	8.218685
zymo_test_6000.fast5	8e867207-aea9-4788-90d9-48abf23b9a71	af307028575a34db3268b4df36412691cb25b558	0	174	1	413.947250	1.500000	1200	TRUE	413.994750	1162	1.452500	578	16.975195	3.178228	57.006195	8.043819	57.006195	8.043819
zymo_test_6000.fast5	8f0d5823-84d3-45c0-8051-dfa588a7dfcb	af307028575a34db3268b4df36412691cb25b558	0	411	4	252.691750	1.500000	1200	TRUE	252.775500	1133	1.416250	584	15.559767	3.160687	74.492760	9.617610	74.492760	9.617610
zymo_test_6000.fast5	8f40d790-9d86-4588-a7ac-e5335d2342e4	af307028575a34db3268b4df36412691cb25b558	0	254	1	129.911000	1.500000	1200	TRUE	130.058500	1082	1.352500	509	18.409817	3.157166	65.749481	9.267879	65.749481	9.267879
zymo_test_6000.fast5	8facf5c7-8807-4c1b-bb7a-48298f9a5bd4	af307028575a34db3268b4df36412691cb25b558	0	386	2	196.725000	1.500000	1200	TRUE	197.206250	815	1.018750	371	20.838665	3.135309	74.842491	8.393551	74.842491	8.393551
zymo_test_6000.fast5	90cd9336-68d2-4ae9-9779-13a9ce2f34d0	af307028575a34db3268b4df36412691cb25b558	0	259	2	423.785000	1.500000	1200	TRUE	423.900000	1108	1.385000	462	20.117676	3.017303	70.121117	9.093013	70.121117	9.093013
zymo_test_6000.fast5	90f17e6f-9443-4dd8-9afd-2a0ad888b0d6	af307028575a34db3268b4df36412691cb25b558	0	448	4	134.089000	1.500000	1200	TRUE	134.331500	1006	1.257500	555	10.400620	3.121338	66.798676	8.218685	66.798676	8.218685
zymo_test_6000.fast5	915020b4-48b3-43c0-8b29-6a0412762d42	af307028575a34db3268b4df36412691cb25b558	0	236	1	133.966000	1.500000	1200	TRUE	134.153500	1050	1.312500	427	17.111786	2.926941	63.126495	8.743281	63.126495	8.743281
zymo_test_6000.fast5	9168a700-aeb8-4289-956b-7f382325615b	af307028575a34db3268b4df36412691cb25b558	0	434	3	181.004250	1.500000	1200	TRUE	181.306750	958	1.197500	297	12.556135	2.702244	73.793297	8.568416	73.793297	8.568416
